filename,centroid_mean,centroid_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,flatness_mean,flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
japan_enka_sayuri_ishikawa_amagi_goe.wav,2203.0255062847004,740.3483163534521,4759.237857249101,1630.01168296935,0.09529987066838867,0.054157308225036796,0.017123178,0.072387055,-117.3572006225586,90.29190826416016,6.203049659729004,28.528282165527344,6.96384859085083,8.847175598144531,8.986905097961426,6.044991970062256,3.7157671451568604,6.634804725646973,-4.221926212310791,3.95481276512146,-3.0247621536254883,67.97492980957031,26.257322311401367,29.011474609375,18.89866828918457,14.020995140075684,12.15744400024414,9.576260566711426,11.939974784851074,10.188427925109863,10.41045093536377,10.84993839263916,9.983790397644043,9.968461990356445
japan_j-pop_ayumi_hamasaki_voyage.wav,1758.7738822752565,536.4485166190307,3527.301908253461,1303.1759460315368,0.07995285200690735,0.042080751149348915,0.0065734186,0.03530345,-121.9131088256836,115.24746704101562,-10.032837867736816,20.660160064697266,3.904005765914917,0.5841501951217651,0.7251371145248413,-1.039515733718872,1.3279781341552734,3.0501866340637207,-6.481801509857178,-0.6265495419502258,-5.252215385437012,119.04960632324219,35.46649932861328,27.571901321411133,18.465410232543945,15.168584823608398,11.678749084472656,11.189335823059082,9.378145217895508,10.951705932617188,9.808517456054688,10.37015438079834,9.365692138671875,9.911415100097656
japan_j-pop_hikaru_utada_first_love.wav,2342.4188806244524,887.2258883330167,5575.948455435011,2351.742350645365,0.08196702633431042,0.05631496070165954,0.012709658,0.050772674,-295.6636962890625,98.32227325439453,12.533156394958496,9.707879066467285,17.155744552612305,-2.4534034729003906,9.858499526977539,2.0468590259552,-2.290846586227417,7.520040035247803,-11.124980926513672,3.3929357528686523,-5.007523059844971,95.36349487304688,28.456647872924805,20.256874084472656,18.020811080932617,14.687187194824219,13.005074501037598,13.311100006103516,13.562461853027344,11.236276626586914,10.553775787353516,11.163607597351074,10.6813325881958,10.292501449584961
japan_j-pop_king_and_prince_cinderella_girl.wav,2586.9356362359986,649.4087276232956,5777.149165897267,1459.9481418280373,0.10773182645983283,0.04700950413640401,0.040859144,0.11566243,-202.3325653076172,79.79393005371094,2.1771929264068604,14.012422561645508,2.3172361850738525,4.6304216384887695,-2.454901695251465,5.085449695587158,-0.7435659766197205,5.542102813720703,-3.2357676029205322,1.554345965385437,-0.3306152820587158,77.1334228515625,22.982616424560547,13.974905014038086,12.847418785095215,11.285382270812988,11.600591659545898,9.674333572387695,10.363025665283203,9.568385124206543,9.976245880126953,7.95842981338501,7.943304061889648,7.692137241363525
japan_j-pop_namie_amuro_can_you_celebrate#.wav,1829.8544707964106,598.9147223217426,3792.2260512047974,1482.839236580205,0.08311556994790457,0.037018485329492375,0.008110729,0.031087589,-91.32212829589844,113.95416259765625,-9.14859390258789,23.15745735168457,6.122960090637207,-0.22099018096923828,2.2755351066589355,-3.1939616203308105,-3.5054218769073486,0.9763884544372559,-10.076447486877441,-2.699054479598999,-5.710739612579346,89.09308624267578,32.080963134765625,24.9527645111084,16.317472457885742,10.6513671875,14.74824333190918,11.07580852508545,11.728340148925781,10.192439079284668,9.961480140686035,9.711644172668457,8.630693435668945,9.129082679748535
japan_j-pop_nogizaka46_influencer.wav,2822.696919874429,666.700873350462,6128.854817217067,1409.6793062782554,0.13273518218887856,0.05336728062028418,0.055731323,0.12542325,11.036249160766602,70.53267669677734,4.9084343910217285,24.488981246948242,2.8527579307556152,6.174421787261963,1.9618419408798218,2.305129289627075,-3.643367290496826,4.802257537841797,-6.484461307525635,0.8033479452133179,-4.8281331062316895,88.07101440429688,21.903915405273438,17.274507522583008,13.756816864013672,9.059916496276855,10.508315086364746,8.030529022216797,7.840052604675293,8.54296875,7.522304058074951,7.193938255310059,6.934081554412842,7.221450328826904
japan_min'yō_various_aizu_bandaisan.wav,2942.75034770961,893.487661999572,5875.000199640184,1959.8877027963485,0.15897244810900818,0.07744893481870245,0.061615158,0.15105458,-91.19591522216797,59.077423095703125,-14.302054405212402,12.290642738342285,-6.470327854156494,-3.561701774597168,4.125185966491699,-1.4909584522247314,-1.7320715188980103,3.540112257003784,-4.59453821182251,2.041191339492798,-6.830479145050049,121.32005310058594,29.859500885009766,31.380447387695312,19.267086029052734,14.267186164855957,12.06040096282959,12.132344245910645,11.13471508026123,9.072011947631836,7.410746097564697,7.821686744689941,7.012283802032471,7.553924560546875
japan_min'yō_various_kuroda_bushi.wav,1243.262454025158,282.70200600047707,2165.619549793232,613.4276140696171,0.06698933561293377,0.02320728396021127,0.00030581406,0.0018468908,-290.1611022949219,126.92833709716797,-29.86871910095215,19.953716278076172,3.784730911254883,4.034996032714844,-6.948057174682617,-2.460573673248291,-3.72856068611145,-10.98084545135498,-1.9883590936660767,-5.848248481750488,-4.903806686401367,62.097843170166016,25.78329849243164,26.9007625579834,14.169167518615723,15.717809677124023,10.830428123474121,11.0355863571167,11.655969619750977,11.481589317321777,10.92746639251709,9.520712852478027,14.767539024353027,13.097550392150879
japan_min'yō_various_soran_bushi.wav,2223.0420046372906,734.682560367918,4801.852877711263,1525.168534106523,0.10442598646026797,0.05823844411787568,0.020784535,0.04754654,-88.49852752685547,97.1422119140625,-5.934551239013672,15.734182357788086,-7.653904438018799,12.709242820739746,6.077118873596191,13.639398574829102,0.2596161365509033,8.16476058959961,-1.765658974647522,0.7879946231842041,-2.6381781101226807,99.19172668457031,27.4536190032959,23.074077606201172,17.755496978759766,14.62934684753418,10.639004707336426,10.967658996582031,9.89649772644043,8.984106063842773,8.3981294631958,9.27149772644043,7.5241570472717285,7.508502006530762
japan_min'yō_various_tanko_bushi.wav,1535.3169720120347,409.990554204348,2875.526263211117,989.851825912887,0.08227148301583159,0.02706438864166604,0.0022722664,0.009424066,-183.02723693847656,126.92303466796875,-34.17049789428711,11.632852554321289,-18.823999404907227,5.948032855987549,-19.077486038208008,-12.01197624206543,-19.312103271484375,-3.552109479904175,-15.41077995300293,-5.261407375335693,-14.17088508605957,78.16736602783203,29.62769889831543,20.466581344604492,16.90270233154297,17.6375732421875,13.689743995666504,13.81156063079834,11.682847023010254,11.955628395080566,10.16541862487793,12.752238273620605,10.704730033874512,11.461437225341797
